checked_at,date,tournament_id,tournament_name,city,protocol_id,category,protocol_url,local_cache_path,cache_before,downloaded,http_status,status,matched_terms,error,context,sqlite_import_status
2026-06-02T16:21:13,2026-03-22,2026032200,Список категорий фестиваля | Звездный Кубок 2026 (Москва) | 22.03.26,Москва,78319,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2026/03/2200/78319.php,data/cache/protocols/2026/03/2200/78319.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:13,2026-03-22,2026032200,Список категорий фестиваля | Звездный Кубок 2026 (Москва) | 22.03.26,Москва,78321,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/03/2200/78321.php,data/cache/protocols/2026/03/2200/78321.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:16,2026-03-22,2026032200,Звездный Кубок 2026 (Москва),Москва,78331,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/03/2200/78331.php,data/cache/protocols/2026/03/2200/78331.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:16,2026-03-22,2026032200,Звездный Кубок 2026 (Москва),Москва,78350,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2026/03/2200/78350.php,data/cache/protocols/2026/03/2200/78350.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:16,2026-03-22,2026032200,Звездный Кубок 2026 (Москва),Москва,78351,Ювеналы-1+2 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/03/2200/78351.php,data/cache/protocols/2026/03/2200/78351.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:16,2026-03-22,2026032200,Звездный Кубок 2026 (Москва),Москва,78354,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/03/2200/78354.php,data/cache/protocols/2026/03/2200/78354.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:13,2026-03-29,2026032902,Список категорий фестиваля | Танцевальная Феерия-2026 (Москва) | 29.03.26,Москва,78430,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2026/03/2902/78430.php,data/cache/protocols/2026/03/2902/78430.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:13,2026-03-29,2026032902,Список категорий фестиваля | Танцевальная Феерия-2026 (Москва) | 29.03.26,Москва,78434,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2026/03/2902/78434.php,data/cache/protocols/2026/03/2902/78434.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:16,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78436,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/03/2902/78436.php,data/cache/protocols/2026/03/2902/78436.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78448,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/03/2902/78448.php,data/cache/protocols/2026/03/2902/78448.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78454,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/03/2902/78454.php,data/cache/protocols/2026/03/2902/78454.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78431,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2026/03/2902/78431.php,data/cache/protocols/2026/03/2902/78431.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78435,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2026/03/2902/78435.php,data/cache/protocols/2026/03/2902/78435.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78439,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/03/2902/78439.php,data/cache/protocols/2026/03/2902/78439.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78451,Ювеналы-1+2 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/03/2902/78451.php,data/cache/protocols/2026/03/2902/78451.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-03-29,2026032902,Танцевальная Феерия-2026 (Москва),Москва,78457,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/03/2902/78457.php,data/cache/protocols/2026/03/2902/78457.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-04-05,2026040500,Список категорий фестиваля | Краски Весны (Москва) | 05.04.26,Москва,78811,Ювеналы-1 N соло Ж St,https://compreg.ru/resultsdata/2026/04/0500/78811.php,data/cache/protocols/2026/04/0500/78811.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:17,2026-04-05,2026040500,Краски Весны (Москва),Москва,78813,Ювеналы-1+2 N+E соло Ж St,https://compreg.ru/resultsdata/2026/04/0500/78813.php,data/cache/protocols/2026/04/0500/78813.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:17,2026-04-05,2026040500,Краски Весны (Москва),Москва,78816,Ювеналы-1+2 E+D соло Ж St,https://compreg.ru/resultsdata/2026/04/0500/78816.php,data/cache/protocols/2026/04/0500/78816.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-05,2026040500,Краски Весны (Москва),Москва,78821,Ювеналы-1 N соло Ж La,https://compreg.ru/resultsdata/2026/04/0500/78821.php,data/cache/protocols/2026/04/0500/78821.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-05,2026040500,Краски Весны (Москва),Москва,78823,Ювеналы-1+2 N+E соло Ж La,https://compreg.ru/resultsdata/2026/04/0500/78823.php,data/cache/protocols/2026/04/0500/78823.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-05,2026040500,Краски Весны (Москва),Москва,78826,Ювеналы-1+2 E+D соло Ж La,https://compreg.ru/resultsdata/2026/04/0500/78826.php,data/cache/protocols/2026/04/0500/78826.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-04-11,2026041100,Список категорий фестиваля | Московский Бит-2026 (Москва) | 11.04.26,Москва,78922,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2026/04/1100/78922.php,data/cache/protocols/2026/04/1100/78922.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:14,2026-04-11,2026041100,Список категорий фестиваля | Московский Бит-2026 (Москва) | 11.04.26,Москва,78926,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2026/04/1100/78926.php,data/cache/protocols/2026/04/1100/78926.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78928,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/04/1100/78928.php,data/cache/protocols/2026/04/1100/78928.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78940,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/04/1100/78940.php,data/cache/protocols/2026/04/1100/78940.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78946,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/04/1100/78946.php,data/cache/protocols/2026/04/1100/78946.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:18,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78923,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2026/04/1100/78923.php,data/cache/protocols/2026/04/1100/78923.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78927,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2026/04/1100/78927.php,data/cache/protocols/2026/04/1100/78927.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78931,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/04/1100/78931.php,data/cache/protocols/2026/04/1100/78931.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78943,Ювеналы-1+2 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/04/1100/78943.php,data/cache/protocols/2026/04/1100/78943.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-12,2026041100,Московский Бит-2026 (Москва),Москва,78949,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/04/1100/78949.php,data/cache/protocols/2026/04/1100/78949.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-04-18,2026041800,Список категорий фестиваля | Во имя добра 2026. Благотворительный турнир МТФ (Москва) | 18.04.26,Москва,79066,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2026/04/1800/79066.php,data/cache/protocols/2026/04/1800/79066.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:14,2026-04-18,2026041800,Список категорий фестиваля | Во имя добра 2026. Благотворительный турнир МТФ (Москва) | 18.04.26,Москва,79068,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2026/04/1800/79068.php,data/cache/protocols/2026/04/1800/79068.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79069,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/04/1800/79069.php,data/cache/protocols/2026/04/1800/79069.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79075,Ювеналы-1+2 E Соло Ж St,https://compreg.ru/resultsdata/2026/04/1800/79075.php,data/cache/protocols/2026/04/1800/79075.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:19,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79076,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/04/1800/79076.php,data/cache/protocols/2026/04/1800/79076.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79082,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2026/04/1800/79082.php,data/cache/protocols/2026/04/1800/79082.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79084,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2026/04/1800/79084.php,data/cache/protocols/2026/04/1800/79084.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79085,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/04/1800/79085.php,data/cache/protocols/2026/04/1800/79085.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79091,Ювеналы-1+2 E Соло Ж La,https://compreg.ru/resultsdata/2026/04/1800/79091.php,data/cache/protocols/2026/04/1800/79091.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-18,2026041800,Во имя добра 2026. Благотворительный турнир МТФ (Москва),Москва,79092,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/04/1800/79092.php,data/cache/protocols/2026/04/1800/79092.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-04-25,2026042500,Список категорий фестиваля | Кубок ОФСТ (Москва) | 25.04.26,Москва,79428,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2026/04/2500/79428.php,data/cache/protocols/2026/04/2500/79428.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79432,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/04/2500/79432.php,data/cache/protocols/2026/04/2500/79432.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79452,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/04/2500/79452.php,data/cache/protocols/2026/04/2500/79452.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:20,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79470,EADC Ювеналы-1 Соло Ж St,https://compreg.ru/resultsdata/2026/04/2500/79470.php,data/cache/protocols/2026/04/2500/79470.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79429,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2026/04/2500/79429.php,data/cache/protocols/2026/04/2500/79429.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79435,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/04/2500/79435.php,data/cache/protocols/2026/04/2500/79435.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79455,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/04/2500/79455.php,data/cache/protocols/2026/04/2500/79455.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-04-26,2026042500,Кубок ОФСТ (Москва),Москва,79471,EADC Ювеналы-1 Соло Ж La,https://compreg.ru/resultsdata/2026/04/2500/79471.php,data/cache/protocols/2026/04/2500/79471.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-05-16,2026051602,Список категорий фестиваля | Открытое Первенство ОФСТ (Москва) | 17.05.26,Москва,79991,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2026/05/1602/79991.php,data/cache/protocols/2026/05/1602/79991.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:14,2026-05-16,2026051602,Список категорий фестиваля | Открытое Первенство ОФСТ (Москва) | 17.05.26,Москва,79995,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2026/05/1602/79995.php,data/cache/protocols/2026/05/1602/79995.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:21,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,79999,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/05/1602/79999.php,data/cache/protocols/2026/05/1602/79999.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80011,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/05/1602/80011.php,data/cache/protocols/2026/05/1602/80011.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80035,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/05/1602/80035.php,data/cache/protocols/2026/05/1602/80035.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80090,EADC Ювеналы-1 Соло Ж St,https://compreg.ru/resultsdata/2026/05/1602/80090.php,data/cache/protocols/2026/05/1602/80090.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:21,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,79992,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2026/05/1602/79992.php,data/cache/protocols/2026/05/1602/79992.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,79996,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2026/05/1602/79996.php,data/cache/protocols/2026/05/1602/79996.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80002,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/05/1602/80002.php,data/cache/protocols/2026/05/1602/80002.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80014,Ювеналы-1+2 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/05/1602/80014.php,data/cache/protocols/2026/05/1602/80014.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80038,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/05/1602/80038.php,data/cache/protocols/2026/05/1602/80038.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-16,2026051602,Открытое Первенство ОФСТ (Москва),Москва,80091,EADC Ювеналы-1 Соло Ж La,https://compreg.ru/resultsdata/2026/05/1602/80091.php,data/cache/protocols/2026/05/1602/80091.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-05-17,2026051700,Список категорий фестиваля | Краски Лета (Москва) | 17.05.26,Москва,80102,Ювеналы-1+2 N соло Ж St,https://compreg.ru/resultsdata/2026/05/1700/80102.php,data/cache/protocols/2026/05/1700/80102.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:14,2026-05-17,2026051700,Список категорий фестиваля | Краски Лета (Москва) | 17.05.26,Москва,80103,Ювеналы-1+2 N+E соло Ж St,https://compreg.ru/resultsdata/2026/05/1700/80103.php,data/cache/protocols/2026/05/1700/80103.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-17,2026051700,Краски Лета (Москва),Москва,80116,Ювеналы-1+2 N соло Ж La,https://compreg.ru/resultsdata/2026/05/1700/80116.php,data/cache/protocols/2026/05/1700/80116.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-17,2026051700,Краски Лета (Москва),Москва,80117,Ювеналы-1+2 N+E соло Ж La,https://compreg.ru/resultsdata/2026/05/1700/80117.php,data/cache/protocols/2026/05/1700/80117.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:22,2026-05-17,2026051700,Краски Лета (Москва),Москва,80120,Ювеналы-1+2 E+D соло Ж La,https://compreg.ru/resultsdata/2026/05/1700/80120.php,data/cache/protocols/2026/05/1700/80120.php,no,yes,200,checked_no_match,,,,
2026-06-02T16:21:14,2026-05-24,2026052400,Список категорий фестиваля | РИТМЫ КАРНАВАЛА 2026 (Москва) | 24.05.26,Москва,80355,Ювеналы-1 N Соло Ж St,https://compreg.ru/resultsdata/2026/05/2400/80355.php,data/cache/protocols/2026/05/2400/80355.php,yes,no,,checked_no_match,,,,
2026-06-02T16:21:14,2026-05-24,2026052400,Список категорий фестиваля | РИТМЫ КАРНАВАЛА 2026 (Москва) | 24.05.26,Москва,80359,Ювеналы-1+2 N Соло Ж St,https://compreg.ru/resultsdata/2026/05/2400/80359.php,data/cache/protocols/2026/05/2400/80359.php,yes,no,,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80361,Ювеналы-1 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/05/2400/80361.php,data/cache/protocols/2026/05/2400/80361.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80373,Ювеналы-1+2 N+E Соло Ж St,https://compreg.ru/resultsdata/2026/05/2400/80373.php,data/cache/protocols/2026/05/2400/80373.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80379,Ювеналы-1+2 E+D Соло Ж St,https://compreg.ru/resultsdata/2026/05/2400/80379.php,data/cache/protocols/2026/05/2400/80379.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80356,Ювеналы-1 N Соло Ж La,https://compreg.ru/resultsdata/2026/05/2400/80356.php,data/cache/protocols/2026/05/2400/80356.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80360,Ювеналы-1+2 N Соло Ж La,https://compreg.ru/resultsdata/2026/05/2400/80360.php,data/cache/protocols/2026/05/2400/80360.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80364,Ювеналы-1 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/05/2400/80364.php,data/cache/protocols/2026/05/2400/80364.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80376,Ювеналы-1+2 N+E Соло Ж La,https://compreg.ru/resultsdata/2026/05/2400/80376.php,data/cache/protocols/2026/05/2400/80376.php,no,yes,200,checked_no_match,,,,
2026-06-02T17:10:23,2026-05-24,2026052400,РИТМЫ КАРНАВАЛА 2026 (Москва),Москва,80382,Ювеналы-1+2 E+D Соло Ж La,https://compreg.ru/resultsdata/2026/05/2400/80382.php,data/cache/protocols/2026/05/2400/80382.php,no,yes,200,checked_no_match,,,,
